CodCopidrogas,EAN BARRAS
200006498,47400179660
200012161,3014260275143
200036429,7707286570519
200033748,sin asignacion
200033747,sin asignacion
200033746,sin asignacion
200027868,7509552903171
200027866,7509552903157
200027867,7509552903195
200035399,7702626213774
200035398,7702626213781
200034072,7702044230834
200034073,7702044230841
200034074,7702044230858
200034075,7702044230865
200033918,7702044230872
200029516,7702044204446
200027183,3014260274917
200006496,47400179240
200023272,7702018037865
200029512,7702044213011
200030469,7707121910012
200030470,7707121910029
200030471,7707121910043
A943281,7707174320011
200023273,7702018037896
200008206,7501086495146
200036705,7500435126519
100021185,7707184980014
100023861,7709158532397
A947972,7707263003917
200031303,7506309855615
200006502,7891051029828
200006503,7800005064020
200006504,7800005081225
100022633,7702973048913
200030446,8851932343770
200035680,7702011045621
200025799,7506195196694
200035678,7702011045584
200035677,7702011045607
100019591,7703283403676
100019590,7703283403683
200025798,7506195196687
200035594,7501001168797
100021033,7702870071427
100013779,7702870003589
100024069,7702870072264
100024068,7702870072257
100021500,7702870040430
200001723,7506309866499
100012332,7703689000455
1024926,7702402049023
1027293,7702402049665
1024925,7702402049016
1024927,7702402049030
100023307,7707232099989
200034957,7506339393538
100024453,8470006862209
100015455,7707179990790
T0707604,7702057707606
T0707765,7702057707767
T0707772,7702057707774
T0707789,7702057707781
100020721,4048846007780
100020722,4048846007797
100004324,7703546050135
100023748,7703546702027
200014730,7501001280031
200001724,7501001153182
200024094,7506195114513
200001725,7506309866505
100022270,7705959012656
200034958,7506339393545
200024095,7506195114506
200001726,7501001246730
100023440,7702207573846
200001727,7590002012468
200022321,7705105112414
200029121,7705105700048
200029122,7705105700055
200033149,7707274910259
200031162,7705105212268
100019925,7702184900246
200033276,7707274910297
200035895,7707274913885
200033155,7707274910716
200033156,7707274910136
100023036,7702207700532
100024055,7730698001951
200033147,7707274910501
A3053,7703712030534
200033875,7707274910617
200035808,7707274913878
200033141,7707274912147
200033876,7707274910563
100005946,7702057075163
200033274,7707274910686
100015492,7703763080137
A699752,7707035510483
200033275,7707274910587
200033272,7707274910778
200033873,7707274910839
200033872,7707274911126
100022777,8699516155841
200033257,7707274910860
200033880,7707274910341
200033879,7707274910365
200034849,7707274913410
200033456,7707274911065
200036675,7707274913793
200033143,7707274911041
200033273,7707274911058
200027405,7702026310592
100018424,7702057011390
100020431,7702057012175
200027851,7702026321475
100006204,7591592866103
200027580,7702026328719
100019375,7703283402419
200036311,7702026180614
100022101,7702418006065
100022100,7702418006058
100022102,7702418006072
200036491,7702026173876
200032290,7702027402692
200036858,7702027402821
200032512,7702027440243
100021243,7702418005860
200035803,7702026146856
200036474,7702026364038
100021790,7702132159740
200026490,7702026318444
100021119,7702132110758
200018936,7702026318123
200035183,7702026830939
200036869,7702026174620
200032194,7702132107765
200033885,7702130000000
100022721,7702418006249
200031164,7705105700062
100019423,7702184900109
100021451,7702123008033
100023480,7702418006232
200033394,7702132014766
200033886,7702130000000
200032491,7702026320157
200033826,7702058038747
200032490,7702026320188
200035447,7702026143404
200035396,7702560039805
200035397,7702560039799
100022465,7702418006157
100021841,7702418006089
200034445,70942000895
100017530,7705713620004
100017532,7705713240004
200035448,7702026143343
200033827,7702058038754
200033828,7702058038761
200035401,7702132000684
200031504,7702026301200
200022137,7702026310493
200034181,7702277148937
200010819,7703689031121
200010818,7703689031145
200010817,7703689031176
200010816,7703689031169
200020989,7703689031237
200031505,7702026301217
200016987,7703689000196
200035208,7322540353099
200032288,7702027436604
200036509,7702026174132
200036436,7702026173456
200034210,7702027436949
200033926,7702027436932
200036295,7702026145910
200034388,7702027436680
200034589,7702027436673
200030516,7702027436284
200034463,7702027477119
200020209,7702026080037
200036294,7702026145903
200036292,7702026145941
200020793,7707181188314
200035932,7702026146764
200035171,7702560036132
200035170,7702560036125
200035172,7702560036149
200035173,7702560036156
200034212,7702027447839
200035169,7702560036118
200035174,7702560036163
200014395,7702560036101
200031163,7705105212275
200004356,7705105112278
200034347,7702026361020
200032989,818546013138
200032993,818546013091
200034184,7702277148906
200032992,818546013107
200034182,7702277148920
200032991,818546013114
200034183,7702277148913
200034180,7702277148944
200032990,818546013121
200032994,818546013084
200034348,7702026361037
200004357,7705105150461
200004358,7705105112254
200034351,7702026362027
200034352,7702026362034
200029588,7702132027551
200029587,7702132027575
200014845,7702026321444
200029583,7702132027704
200027852,7702026032142
200029590,7702132018306
200029683,7702026311025
200029682,7702026311056
200032489,7702026311131
200036859,7702026175689
200034211,7702027447860
200031941,7707181151578
200036861,7702026175870
200029584,7702132027667
200036860,7702026175856
200032293,7707181955145
200032294,7707181955152
200036867,7702026175863
200032565,7702560030246
200032564,7702560030253
200032563,7702560036248
200034334,7702026143183
A935923,7707274720087
A933474,7707274720063
A933473,7707274720117
A935925,7707274720131
200023209,7705105500044
A465273,4005800255045
A465285,4005800255021
200029123,7705105516687
A948191,7702132000547
200031940,7707180000000
100022914,7706127000468
100022357,7706127000482
A935318,7506339340204
200032562,7703153028619
100023200,7891317167219
100023199,7891317167240
200017030,7707181105915
100016124,7703153023256
100016122,7703153023232
100001147,7702195131684
100020653,7702195113888
100001148,7702195131691
100001149,7702195232763
200016649,7707181105922
200020556,7707181151332
100024122,7891317196448
100019330,7891045011129
100016309,7702338367307
100018797,7702338367406
100016310,7702338367703
200017031,7707181105939
200027756,7707181150717
200017032,7707181105946
200017855,7707181105960
200036214,7707355401249
200036216,7707355401263
200036212,7707355401225
200036213,7707355401232
200036209,7707355401195
200036210,7707355401201
200036215,7707355401256
200036211,7707355401218
200036217,7707355401270
200036218,7707355401287
200036219,7707355401294
200036220,7707355401300
200036222,7707355401324
200036224,7707355401348
200036221,7707355401317
200036225,7707355401355
200036223,7707355401331
100023267,0
100024323,7702560037214
100022964,811726001390
100021947,7707334710508
200016621,7707181105953
200027755,7707181150519
200017033,7707181105878
100024172,7709137132204
100024173,7709137132228
200017853,7707181105892
200016648,7707181105885
200027754,7707181150526
200017034,7707181105984
100023797,7707232094984
200017035,7707181105991
200034333,7702026143145
200036367,7702026146627
200036369,7702026146689
100017509,7703763220373
100017848,7703763993840
100008916,7707189520536
100012564,7707189520642
100020294,7702207573884
100011024,3700039500287
200034392,7702026143190
200028852,7707181188437
100005449,7703331106900
200032581,7702027472114
100010728,7703153015817
100010727,7703153015800
100013837,7703153020439
200011386,7702027472084
200030427,7702027472091
100010853,7707204490745
100005452,7501303483857
200036573,7702027478055
200036572,7702027478024
A942939,7703546021005
200034919,7702027479670
100020405,7707291990098
200033182,7702027479755
200033183,7702027479731
100001586,7501326048002
200033184,7702027479724
100015227,7707242010028
200036872,7702026180690
200032515,7702027474064
200033185,7702027479656
100022435,7702560036897
100011657,7704824000941
100022434,7702560036880
200033186,7702027479632
100017935,7707232095653
200034587,7702027474132
200033187,7702027479625
100017934,7707232095660
A3146,7703712031463
200027470,7702027472046
200030426,7702027472053
A3147,7703712031470
100012174,7702605105793
200036661,7702026174897
200036659,7702026174156
200036660,7702026174675
200036658,7702026174149
200037054,79656511185
200037056,79656525250
200037055,79656511215
200037057,79656525243
200033308,7702031815570
200029771,7702031604174
200034586,7702027474866
200034585,7702027474859
200033217,7702031704263
200034582,7702026143947
200028811,7702027472732
200034583,7702027474750
200034581,7702026143916
200034584,7702027474767
200030417,7702027478710
200037095,7702026144234
200033884,7707355400808
200027295,7707200901597
200034485,7702425804371
200027248,0
200030418,7702027478703
200033577,7702425800113
200016789,0
200025287,7702027478741
200030419,7702027478611
200036339,7441008171560
200036340,7441008171577
200037098,7702026144227
200030420,7702027478604
200025288,7702027478642
200035486,7702425804722
200030421,7702027478512
200015354,7702425630239
200030422,7702027478505
200031814,7702027478550
200024529,93000011046
200025289,7702027478543
200031135,2008130010126
200024532,93000011015
200033931,7702027477744
200033930,7702027477713
200033929,7702027477706
200035232,7702026312251
200030596,7702027426629
200026398,7702132009410
200032285,7702027436581
200031282,7702027436505
200019097,7702027435171
200015522,7702027043512
200010196,7707182770013
200010198,7707182770020
200011108,7707182770075
200010197,7707182770044
200033122,7702026311148
100022242,7707232097718
200031943,7702026319175
200030518,7702026313494
200033460,7702026319533
200020110,7702026031329
200033252,7702026333423
200001888,7702026032302
200001891,7702026032708
200032568,310742038002
200032569,310742038019
200001884,7702026032647
200019998,7707176461798
200019999,7707176461835
200026889,7702026032630
200033251,7702026333430
200031818,7702026321901
200012787,4005808850617
200012597,7702026032951
200001894,7702026032036
200031817,7702026320201
200032875,7702026141066
200021447,7707145301483
200004351,7707267905552
200004352,7707267908881
200028172,7707267905620
200019976,7702026016357
200032874,7702026164522
200019974,7702026016050
200019971,7702026016302
200036878,1770202617537
200036877,1770202617536
200036879,1770202617539
200033072,7702026142681
200033070,7702026142667
200033933,7702026071196
200031821,7702027436482
200032876,7702026131210
200001938,7702027044014
200017728,7702027440175
200034393,7702027477256
200034394,7702027477263
200034385,7702026142643
200028044,7702027044199
200034397,7702027477454
200034398,7702027477461
200034391,7702026142599
200034395,7702027477355
200034396,7702027477362
200037182,7702026174750
200031506,7702027445064
200015437,7702027434020
200026891,7702027444685
200032289,7702027444340
200028655,7702027445194
200034386,7702026143367
200030925,7702027444555
200018144,7702027044502
200020581,7702027444562
200034451,7794626007415
200031235,7702277120568
200032355,7702027436833
200025793,7702027440922
200025794,7702027440946
200037168,7702026174866
200035242,7702026144036
200018143,7702027442032
200036492,7702026146306
200033448,7702027445699
200001932,7702027442094
200029670,7704412400214
200024558,7707145303616
200024284,7707145303609
100018760,7707145303623
200034782,7891010510985
200034784,7891010591038
200034783,7891010591014
200035056,7702044228794
200012137,7702027432958
200035324,7702026363031
200030139,7702027477614
200028751,7702027477669
100021730,7702195117879
200035590,7702026145491
200036308,7702026147679
200035099,7702044228800
200036309,7702026147686
200025364,208130000079
200027665,93000000040
200027664,81300000051
200025365,208130000062
200027022,93000000026
200027021,931300000820
200027019,93000000057
200033925,7702027436925
200026155,7702044185820
200036889,7702044245227
200019232,7702027435362
200036434,7702044228817
200031507,7702027444821
200032689,7702044228244
200025403,7702044218771
200027352,7702044194396
200033917,7702044229210
200034088,7702044229197
200031508,7702027444838
200024728,7703451000089
200024740,7703451000065
200024729,7703451000072
200034238,7709636263584
200034268,7709564313351
200036667,7705513004493
200032345,44677202602
200034214,7706849116324
100024006,612197522229
100017790,0
100023815,7704412110021
100023814,7704412111011
100012504,7594002620685
200033303,7702027475849
200033020,7702026622336
200029017,7702026313814
200029018,7702026313845
100001477,7501082212105
200026921,7709990404975
200029019,7702026314415
200030003,7702026313555
200029016,7702026313715
200029015,7702026313418
200026187,7702026340292
200031490,7707300933092
200031491,7707300930756
200031550,7707300933085
200031406,7702026341633
200036934,7702026174910
200026920,7707267905088
200035591,7702026144449
200019966,7702026034276
200024925,7702026319243
100000292,7709990250640
200018029,7702026034269
100012861,7707232092522
100004976,7707235931484
100001533,7704039111364
100009294,7704039111371
100015299,7704039121370
100020923,7706849116560
200028990,7702313551639
200015174,7702026034252
200018563,7702027473418
200010450,7702027047961
200029705,7702027473555
100017271,7707242010080
200036862,7702026175467
200018213,7702026073541
200036753,7702026174736
200036912,7702026146733
200035933,7702026177874
100016350,7707355050485
200031816,7702027436536
200001955,7702027040252
200001962,7702027041587
200035228,7702027440434
200021404,7702027429354
200034094,7702027415944
100023646,7705959884055
100015827,7702057079024
200036493,7702026146320
200032354,7702027436802
200030895,7702027424113
100018742,7702057079031
100012724,7707189520703
100012725,7707189520710
100012723,7707189520697
100021088,7702207305461
100021089,7702207305478
100020117,7702207305485
200030935,7702027424045
100011249,7705451034187
100021017,7705451039182
100002674,7707067510031
100002675,7707067510055
200018564,7702027424038
200031765,7702027440106
200030934,7702027440182
200013593,7707067510512
200013592,7707067510505
200031174,7702027415692
100023649,7707067510826
200034387,7702026440503
200033928,7702027417788
100005952,7702057075361
100012650,7702057075293
200011384,7702027416859
100022880,7702973043765
100021422,7707232094014
200036322,7704987005548
200036320,7704987005517
200036321,7704987005524
100023974,8901175025527
100023972,8901175025510
200011385,7702027417634
200030933,7702027400285
200033932,7702027401251
200002657,7591005677807
200002659,7591005677814
200030591,7702027444814
200012736,7702027417535
200001976,7702027041648
200027117,7702027429798
200023054,7591005005556
200023112,7702026340254
200036845,7702026314828
200012598,7702026034238
200036559,7591005005495
200001984,7702026034160
200023135,7702026343774
200001983,7702026034153
200034093,7702026340735
100024268,7708548830181
200036866,7702026175801
200021894,7702026342661
100001152,7702195232947
A3055,7703712030558
200023100,7702027470424
200032800,0
200024533,7702027470448
100005957,7702057075439
200030029,7702027470455
A3054,7703712030541
200001946,7702027470226
200020557,7702027470233
100020320,7707200900880
200030423,7702027470240
200025316,7702027470127
200025318,7702027470134
100016095,7707234231370
200011563,7702027471131
200030931,7702027471186
200024742,7702027471148
100017571,7707193642736
100018864,3838957051700
200023501,7702313576335
200037183,7702026174996
200028992,7702313563335
200000683,7709990061550
200027931,7702532630719
200027930,7702532863155
200026899,7702480000329
200029142,7702480000305
200009711,382903001835
200004671,382903001804
100021003,4015630065929
100014135,4015630065233
200025377,7709990204988
100005418,7896116882028
100014077,7501303437003
100008015,7702123411109
100008018,7702123411123
100008020,7702123411130
100018258,7702123003502
100018259,7702123411093
100019680,7795320000085
100019031,9002490100070
100019032,9002490100490
100019030,9002490206666
200032623,7703689000066
100019686,7703991000105
100005434,7501303443301
200033904,7702123010159
100023232,7703689000622
100005088,7793640560869
100005438,7703331710381
100011663,7702123002871
200004833,4005800055812
100005439,7896116861016
100004966,7703689000189
100022842,7703197052083
100022840,7703197052144
200010813,7703689000363
100020930,7703234103723
100010601,7707204490523
100005447,7896116861283
200001995,7703689003210
200001996,7703805040334
200002005,7707260160019
100000221,7707236670566
200017612,7707260160064
200002008,7707260160071
200002014,7707260160194
100016629,7707135601982
100016062,7707135601975
200002012,7707260160217
100021295,7707135601999
200002011,7707260160132
200002016,7707260161856
100018092,7707135601838
200002017,7707260161818
200002018,7707260161832
200016244,7707260162976
200002022,7707260160354
200015264,7707260161993
200002029,7707260161894
200019510,7707260162143
200002032,7707260160453
200002035,7707260162259
200002034,7707260162280
200002033,7707260162303
100014171,7707236670177
100024583,7703283406127
200002036,7707260162372
100024271,7703363006452
200002037,7707260162402
100004552,7707213870101
200011840,7707260160576
200018507,7707355050966
200011842,7707260160590
200016243,7707260160651
200002044,7707260160934
200022001,7705513002611
200022000,7705513002543
200012359,7707260160996
200012214,7707145303005
200002050,7707260161054
200024859,7707200908701
200024860,7707200902341
10106,7703799101066
200002051,7707260161078
200002054,7707260162785
200002056,7707260162945
200019932,7707260162983
200002062,sin asignacion
200002063,7707260163287
200002064,7707260163317
200002078,7707260161535
200019934,7707260163379
200012377,7707260163355
200012378,7707260163362
200002079,7707260161597
200029201,7703002500655
200034499,0
200002082,7707260161658
200034520,0
200028180,7707267902124
200015733,7707267909000
200015731,7707267904456
200015730,7707267904463
200026382,7707267907501
200028177,7707267902087
200026769,7702560033568
200002133,7707270363745
200032378,7702560035753
200021685,7707270363776
200021684,7707270363929
200019033,7707270363066
200021660,7707270361253
200026285,7702560032301
200021663,7707270361260
200023084,7702870100134
200021671,7707270361277
200021670,7707270361284
200030519,7702870100639
200030530,7702870100646
200031700,7702870100707
200028964,7702870100523
200026230,7702870100318
200034788,7707270361178
200021692,7707270363820
100001587,7501326052108
100001589,7501326052122
200021693,7707270363813
200021694,7707270363806
200025358,7805040001702
200021689,7707270361147
200021688,7707270361130
200019037,7707270363660
200018997,310119052136
200035153,0
200021657,7707270361208
200033270,7707288825495
200021680,7707270361239
200021659,7707270361215
200027384,7702018283262
200021658,7707270361222
200031304,7702018348053
200031308,7506339323160
200024790,7707270368474
200023634,7707270367125
100023731,7707270368641
100023732,7707270368658
100023733,7707270368665
200032702,7702044217736
200021704,7707270363196
200033675,4891228580025
200018534,7591066387523
200021703,7707270363608
200021702,7707270363615
200034682,7702277040958
200021700,7707270363622
200033596,0
200021701,7707270363639
200034492,7702277040934
200033269,7707288825471
200012545,7703383053085
200029922,7703383053016
200035624,7702277151869
200025326,7702354009212
200023532,7702354033699
200034399,7702354939038
200032027,7702354937355
200035561,7702354941659
200035479,7702354941642
200035476,7702354941666
200035475,7702354941673
200036768,7702354944353
200036769,7702354944360
200036766,7702354944339
200036767,7702354944346
200033729,7702354939304
200033734,7702354939328
200033392,7702113699555
200033736,7702354939526
200033731,7702354939342
200026234,7702354930387
200027890,7702354931636
200025165,7702354032630
200027935,7707288820582
200027938,7707288820575
200027939,7707288820773
200027942,7707288821008
200034985,7702354939977
200034984,7702354939960
200034983,7702354940980
200027940,7707288821022
200036772,7702354944407
200032196,7707351593016
200028749,7707232097206
200021194,7707232093789
200019590,7707232092898
200036773,7702354944414
200036770,7702354944384
200036761,7702354943899
200036771,7702354944391
200017891,7702354029777
200026201,7702354929589
200024641,7702354012755
200017892,7702354029791
200025811,7702354932909
200002362,7702626569055
200033733,7702354939311
200034321,7707265998334
200030020,1770705621801
200030021,1770705621802
200034323,7707265999034
200033941,7702354939359
200033735,7702354939502
200033730,7702354939335
200033732,7702354939519
200034400,7702354939397
200032031,7702354937379
200032030,7702354937409
200032032,7702354937386
200035562,7702354941697
200035563,7702354941703
200035480,7702354941680
200035477,7702354941710
200035474,7702354941727
200026200,7702354000264
200027897,7702354931704
200026238,7702354930301
200035564,7702354939052
200033523,51131677777
200034484,7702044231664
200026535,7702354000080
100000143,7703186501653
100021298,7706309000873
100023111,7704232001738
200035855,7702354940966
200035854,7702354940799
200036764,7702354944254
200036765,7702354944261
200036762,7702354944230
200036759,7702354943868
200036763,7702354944247
200032033,7702354937362
200026245,7702018084791
200032036,7702354937492
200030872,7702354936716
200030873,7702354936358
200035559,7702354941635
200034444,7702354939991
200034443,7702354940027
200034446,7702354940010
200022559,7702354031374
200027894,7702354931650
200035478,7702354941611
200033440,7702354030797
200023241,7702354030780
200023243,7702354030810
100023196,3564300001879
100023195,3564300002029
100023198,3564300001855
100023197,3564300001862
100015233,7707236673468
100020739,7707334710492
100020264,7707206270413
200032728,7707206270499
100024143,7707206270574
100024053,7703281002055
100001633,3499320002134
200023240,7702354030803
200017885,7702354023164
100001158,7702195131677
100001159,7702195131660
100002661,7703319000169
200021923,7702354030872
200036972,8410436289498
200017888,7702354023133
200036971,8410436289382
200019645,7702354027681
200025525,7702113025231
200025600,7702113025248
200034550,7509552912371
200019647,7702354028046
100015691,7702195100147
200033441,7702354027667
200021924,7702354030865
100024222,7707336721489
100000296,7321837702145
200019644,7702354027711
100010170,7702418002920
200035091,7702354937324
100022464,7702418006164
200036178,7702354942212
100003157,7707173600169
200033911,7702354939403
200033908,7702354939670
200033910,7702354939410
100018251,7703763993833
200034052,7702354939496
200033909,7702354939427
200036514,7702354944148
200036513,7702354944155
200036512,7702354943820
100023956,7702870071588
100020293,7702870071014
100022869,7703763997695
100004087,7707229970017
100019183,7707229971243
100024012,7709936688520
100000891,7707188880501
100000894,7707188880518
100004089,7707229970024
100016255,7707229971137
200036706,7500435126526
100016770,7361819980017
100018392,7707193640589
100010715,7702870002889
100010713,7702870002872
100018827,7702870070437
100016747,7361819980024
100014205,7703454121583
100018646,7703454122665
100016256,7707229971144
100015693,7703454121781
200025649,7707178603035
200025652,7707178602991
100004091,7707229970192
200011330,7702045490435
200030498,7702045549874
200022050,7702045519655
100023243,7501092722014
100017667,7707229971120
100023242,7501092722021
100021093,7707288824153
100021094,7707288824160
100022110,7702057062347
100017264,7702973041983
100010915,7702973041785
100017263,7702973041792
100024017,7709961228876
100020601,7361819980154
100020600,7361819980161
100021255,7897337711289
100021251,7897337711272
100021250,7897337712866
100021249,7897337712873
100021257,7897337711302
100021258,7897337711319
100008170,7896226501604
100008172,7896226501826
100005099,7896226503592
100022672,7707229970352
100004105,7707229970178
100004106,7707229970086
100016259,7707229971113
100022671,7707229970376
100016258,7707229970437
100014043,7707229970161
100012936,7702092727720
100004107,7707229970116
100015798,7707229970291
100023598,3518646172519
100019669,7703234100678
100018677,3518646057984
100005039,7896226501208
100005041,7896226501796
200005768,7707200902198
200016681,7707200907964
100021011,7709990602616
200034264,7709990475845
200008380,7709990475869
200036548,7709990538854
100005042,7896226501833
200005770,7707200902419
200005771,7707200902426
200025010,7709990538885
200000988,7709990475890
200025190,7709990538816
200000991,7709990538878
200034265,7709990475883
100005043,7896226501246
100024184,5997001362747
100017797,7707355054100
100017795,7707355054117
100005160,7704588002069
100023048,7703763992874
100019361,7703153026967
100017209,7705959013431
100022071,7702057061999
100015821,7702057078751
100000001,7704403005107
100000002,7704403005121
100023185,7640107471193
100000003,7704403005190
100020026,7640107470196
100023742,7702184011508
100022073,7702057062187
100009657,7896226504438
100023743,7702184011614
100019972,7704039117502
100019971,7704039127501
100019956,7704039127518
100019969,7704039127525
100019967,7704039127624
100019966,7704039117632
100019965,7704039127631
100019963,7704039127648
100001332,7703889000644
100019047,7703153025830
100019180,7703153025847
100014533,7861148020793
100018135,7861148020786
100022361,301320005325
100009755,7707351591258
100007893,7501009070603
100005349,5702191007060
100005166,7704588000386
100022137,3662042000058
100024356,3662042002243
100005075,7702092002735
100024354,7707351592873
100017986,3518646670206
100021757,3518646670930
100017988,3518646670282
100010466,7709970208012
100023222,3518646672033
100004731,7702715002395
100005101,7640149614459
21110,7703799211109
100005103,7640149614442
21104,7703799211048
21105,7703799211055
100004736,7702715002432
100020063,8470006515167
21109,7703799211093
100000021,7704403005909
100015862,7704190072498
21303,7703799213035
21304,7703799213042
100015861,7704190108838
100015860,7704190098917
A950839,7702433292887
A950830,7702433292795
A950836,7702433292856
A950837,7702433292863
A950831,7702433292801
A950828,7702433292771
100015846,7704190038913
200036482,7702026363024
100010829,7704039111920
100015845,7704190028921
100019265,7704039110930
100019264,7704039110893
100023993,7707274723415
100023981,7707274723408
100024470,7707288825839
100024468,7707288825792
100024469,7707288825815
100023182,7709032926908
100000145,7703323500648
100000146,7703323500655
200035982,7704190000279
200035981,7704190000262
200027457,7704190355652
200024569,7704190345608
200024570,7704190051080
200017720,7704190000002
200035704,7704190000224
200035705,7704190000231
200027458,7704190355645
200035471,7704190000248
200035470,7704190000255
200024915,7704190355621
100016700,7707300933597
200035473,7704190000200
200035472,7704190000217
200015652,7704190043597
200015664,7704190272102
200027910,7704190272119
100004977,7707067620440
100018133,7792129002784
100018131,7792129002838
100019687,7792129003095
100004983,7707067620082
100020711,7707067620747
200005912,7707101103007
100016860,7707067620242
100016861,7707067620259
100005001,7707067620280
100005003,7707067620303
100023979,7707274722753
100023980,7707274722890
100018461,7707195410098
100008983,7707067620648
100016773,7707067620815
200027775,783094060296
200025017,7702094000227
200008505,783094044036
100009447,7702057844066
200008506,783094044098
100024338,7702057844028
200008503,32809823368
200003613,32809823580
100014765,7702057841195
200029576,7702645200120
200025014,783094050518
200003622,7702094110063
100005963,7702057841089
200003623,7702094110209
200027123,7702113613537
200027124,7702113613544
100024342,7702057800741
100024340,7702057841041
T0844965,7702057844967
100020184,7705471700727
200035767,7707145300851
100003055,7707333770145
200027125,7702113613551
200027126,7702113613568
200036881,7702113613575
200010056,7707145300943
200036883,7702113613735
100008705,7704232000403
100009931,7704232000717
200036882,7702113613728
200034568,7702113037456
A3403,7703712034037
T0075590,7702057075590
200024293,7702113023756
200032401,7702113033519
200032400,7702113033762
200032395,7702113034639
200032988,7702113696295
100012572,7707172686980
100012571,7707172686270
200035676,7702097065650
200035217,7701101242087
A3549,7703712035492
200032668,7702113613834
100005388,7703281003939
200032406,7702113033465
100000895,4032717000161
100000898,7707188880587
100000897,7707188881188
100020980,7707188881881
200035523,7702113697117
100020983,7707188881911
100017575,7707188881805
100017576,7707188881799
100010479,7703889131331
200036656,7702047021682
200035675,7702097069436
200022621,7702870051429
200019241,7702870050897
200019242,7702870050835
100012675,7702870050569
100012676,7702870050958
200027195,7506195196984
200032399,7702113034622
100019486,7703038020073
200035525,7702113612431
200032980,7702113696134
200036931,7702113613827
100003131,7701752002528
100003133,7701752002504
1031393,7702402051088
1036044,7702402051859
1035570,7702402043151
1035571,7702402855013
200033708,7702113037104
200032996,7702113696233
200032986,7702113696110
200032410,7702113033427
200035028,7702626203546
200035030,7702626204840
200032370,8436551801780
100019035,7709990744774
100019034,7709990744750
100009821,7702195070471
100001161,7702195000539
100001163,7702195046384
100014410,7702195096778
100009823,7702195070457
200032408,7702113033441
200032995,7702113696240
100005595,7702502011500
100022354,7706127000574
200032987,7702113696103
200032409,7702113033434
100005456,sin asignacion
200031311,7702113696752
200036671,7702098203105
200031310,7702113696745
200032421,7702113035179
200032420,7702113035162
100016852,7707067510246
200035708,7702113037852
200035707,7702113037838
100000602,7703234100494
200032981,7702113696097
200032984,7702113696066
200032671,7702113696141
200032997,7702113696226
A3420,7703712034204
100014712,7704412004276
200032982,7702113696080
200032673,7702113696202
100005971,7702057075651
A3153,7703712031531
200035515,7702113612011
200024296,7702113023749
200035512,7702113035803
200022916,7702113023848
200021614,7702113023190
200021613,7702113023138
200035504,7702113611564
200035505,7702113611571
100013560,7703381005116
100013561,7703381005109
200031195,7702113023121
200027702,70942018401
200031202,7702113030730
200002192,7702113017922
200033484,7702113698329
200017202,7702113018196
200033482,7702113698480
200033467,7702113698336
200002195,7702113017984
200033470,7702113698367
200017203,7702113018202
200029949,7703252023997
200011124,7702113017960
200026540,7506195137093
200011125,7702113017953
200002197,7702113018165
200033472,7702113698381
A386478,7891010038953
200015753,7707267901523
200004355,7707267902223
200004354,7707267901110
200015752,7707267901516
200015749,7707267901547
200015754,7707267901530
200013090,7702113018011
200013096,7702113018004
200011126,7702113018028
200034755,7891150040069
200033474,7702113698404
100023210,7702207704547
100011860,7702057030902
100022123,7702057012571
100010151,7707355056203
100020372,7612797272183
100024187,8901117162778
100021031,7707204490837
200011127,7702113018042
100014198,7707204490820
100011542,7707204490851
100016813,7730979090896
200002200,7702113018059
100023246,7702870071953
100000149,7896255701075
200030601,7704987011037
100023013,7702870071946
200035769,7707145302848
100023157,7706849114276
100023158,7706849114269
100008959,7703454921251
200013091,7702113018073
200036483,8436026210758
200036488,8470001892904
200036489,8470002191709
200002202,7702113018110
200002203,7702113018103
100014500,8901117195318
100016301,7703546010122
100016302,7703546010252
200002204,7702113018134
100024344,7703546702546
100024343,7703546702539
100024346,7703546702560
100024345,7703546702553
200026040,7702113026566
100001986,7071726875053
100001987,7071726874827
100001982,5034642021500
100001983,5034642021524
100001984,5034642021531
100024003,8901117231580
100024004,8901117231597
100023998,8901117228788
200032392,7702113034943
100000299,7896206406684
200014933,7702113010770
100011696,7896206406691
100018898,5000455019720
100015382,5000455019225
100015381,5000455019256
100015380,5000455019232
100015383,5000455019249
100001991,7707172680643
200014227,7702113014334
100009307,5050278002737
200014228,7702113014358
200016983,7702113016383
100010058,7730698002774
200014229,7702113011920
200034246,7702113033700
200031400,7702113682335
100005972,7702057552237
200014226,7702113014310
200016537,7702113014327
200032510,7702113685343
200031397,7702113682342
200016538,7702113014341
200036150,7702113038033
100022196,7703546225304
200031396,7702113682366
200016539,7702113014365
200026736,7707188220758
200026561,7702113026467
100010369,9002260007530
200035165,7702026020187
200033019,7702026206956
200032877,7702026207632
100023183,7708963670072
200029482,7702661811010
200032509,7702113685336
100024394,7702870070536
200016540,7702113011937
100024391,7702870004401
100022381,7702870071670
100021985,751273771103
A953275,650240032158
A924992,7709990384987
100024008,5997001362723
200031399,7702113682359
200036976,7702113613742
100014356,7702605106844
100014355,7702605106851
200036978,7702113613773
200036977,7702113613766
200035926,8428390713485
200036152,7702113035582
200036338,7702113037593
200036336,7702113037586
200036337,7702113037579
200020182,7702113022292
200016986,7702113003628
100014053,0
200028092,7702113028935
200031200,7702113031058
200034065,7702113036145
200036128,7702113613155
200036129,7702113613162
200036132,7702113613193
200036135,7702113038019
200035152,7702113037630
100022197,7702195116940
200015435,7702113011838
